cluster_id	target	count_both	count_only_cluster	count_only_target	count_none	p.value	fdr
2	Utilization of phospholipids	1	280	25	3507	1	1
2	Structure and processing of pre rRNA	0	281	25	3507	0.25403446376529	0.993854130169466
2	Bulk mRNA transport through the nuclear pore	0	281	4	3528	1	1
2	Posttranslational translocation in eukaryotes	0	281	27	3505	0.258833226991692	0.995802991004494
2	SRP independent translocation of GPI anchored proteins	1	280	8	3524	0.498283613799382	1
2	Proteasome-mediated proteolysis of ubiquinated proteins	2	279	36	3496	1	1
2	Aminosugars metabolism	0	281	8	3524	1	1
2	Quality control in mRNA biogenesis	0	281	22	3510	0.402521673629187	1
2	Leucine_ Isoleucine and Valine metabolism	0	281	11	3521	1	1
2	Classical COPII-mediated vesicular transport	1	280	24	3508	1	1
2	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	2	279	9	3523	0.192016266321988	0.900647937521626
2	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	0	281	14	3518	0.617930023243205	1
2	Assisted assembly of Sm-class snRNPs	0	281	11	3521	1	1
2	Lysine metabolism	0	281	5	3527	1	1
2	Mitochondrial division	0	281	4	3528	1	1
2	Import and export through the nuclear pore	0	281	24	3508	0.25384101795852	0.993854130169466
2	Putative SUMO substrates	0	281	21	3511	0.397647968766825	1
2	RNA polymerase I transcribes rRNA	1	280	8	3524	0.498283613799382	1
2	Lipoic acid metabolism	1	280	5	3527	0.368479753916147	1
2	Acetyl-CoA production in the mitochondrion	0	281	6	3526	1	1
2	Mitochondrial antioxidant system	1	280	13	3519	1	1
2	Chaperone network and protein quality control of the mitochondrion	1	280	35	3497	0.516185273309406	1
2	Proteome of the parasitophorous vacuole	4	277	20	3512	0.095504305540235	0.69955161028924
2	Proteins with ER retention sequences	0	281	12	3520	1	1
2	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	0	281	3	3529	1	1
2	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	0	281	16	3516	0.625350025876754	1
2	Interactions between modified host cell membrane and endothelial cell	0	281	3	3529	1	1
2	Rosette formation between normal and infected RBC	0	281	3	3529	1	1
2	Domains of merozoite surface proteins	1	280	6	3526	0.415093147441118	1
2	Nitrogen metabolism	0	281	9	3523	1	1
2	RNA polymerase III transcribes tRNA and 5S rRNA	1	280	13	3519	1	1
2	The Atg8 and Atg12 ubiquitin-like conjugation systems	0	281	7	3525	1	1
2	Structure of the nuclear pore	0	281	4	3528	1	1
2	Biogenesis of cytochrome oxidase	0	281	20	3512	0.394417939282742	1
2	Protein N-terminal acetylation	0	281	9	3523	1	1
2	Mannose and Fructose metabolism	0	281	7	3525	1	1
2	tRNA-wybutosine biosynthesis	0	281	4	3528	1	1
2	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	0	281	6	3526	1	1
2	Anaphase promoting complex ubiquitin-ligase	2	279	8	3524	0.164729265560328	0.861058481992835
2	Lsm proteins and RNA processing	1	280	10	3522	0.569678102220784	1
2	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	0	281	14	3518	0.617930023243205	1
2	Exported parasite proteins associated with Maurer�s clefts	0	281	4	3528	1	1
2	Translocon of exported proteins (PTEX)	0	281	6	3526	1	1
2	Post-translational modification �SUMOylation	1	280	8	3524	0.498283613799382	1
2	Activation of eiF5A	0	281	3	3529	1	1
2	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	1	280	4	3528	0.318165835813067	1
2	Different kinesins with different roles	1	280	4	3528	0.318165835813067	1
2	Catabolism of polyphosphates	0	281	8	3524	1	1
2	Glycine and Serine metabolism	0	281	10	3522	1	1
2	Pathways of peptide export from the mitochondrion	0	281	5	3527	1	1
2	Role of perforin 1 in merozoite egress	0	281	5	3527	1	1
2	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	2	279	13	3519	0.304324770707596	1
2	14-3-3 protein	0	281	3	3529	1	1
2	Roles of rhoptry neck proteins during invasion	1	280	3	3529	0.263858749606568	1
2	Folate biosynthesis	0	281	11	3521	1	1
2	Telomerase and some telomerase associated proteins	0	281	8	3524	1	1
2	Nicotinate and nicotinamide metabolism	1	280	5	3527	0.368479753916147	1
2	ER-to Golgi_ translocation and quality control	0	281	15	3517	0.62081066966669	1
2	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	0	281	9	3523	1	1
2	Transcription in prokaryotes	0	281	3	3529	1	1
2	Various features of C/D and H/ACA snoRNAs	0	281	6	3526	1	1
2	Merozoite egress	1	280	2	3530	0.205242798526785	0.927752920367698
2	Riboflavin metabolism	0	281	3	3529	1	1
2	Post-translational modification of elongation factor 2	0	281	5	3527	1	1
2	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	0	281	10	3522	1	1
2	Structure of telomere and sub-telomeric regions	0	281	1	3531	1	1
2	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	281	2	3530	1	1
3	FALSE	346	287	913	2267	6.37100702579905e-35	4.43969363618824e-32
3	Genes coding for components involved in ribosome assembly	13	620	119	3061	0.0320260226378728	0.373698996710527
3	mRNA degradation	3	630	26	3154	0.46060016001092	1
3	Splicing of pre-mRNA	6	627	100	3080	0.00126870994807675	0.0344094711593249
3	RNA Degradation Factors	6	627	33	3147	1	1
3	Phosphoproteome - Treeck et al 2011	72	561	782	2398	1.47507784029926e-14	2.2772932503697e-12
3	Phosphoproteome - Pease et al 2013	57	576	542	2638	1.19361411031553e-07	1.08890159972876e-05
3	S-nitrosylated proteins	14	619	233	2947	1.9292256763844e-07	1.68345910108847e-05
3	S-Glutathionylated proteins	23	610	272	2908	6.35646894573507e-06	0.000364498090688294
3	Transcription related proteins encoding genes	27	606	142	3038	0.915836276870757	1
3	Translation in prokaryotes � a template for apicoplast and mitochondrion	5	628	43	3137	0.328626067258785	1
3	Nuclear genes with apicoplast signal sequences	32	601	198	2982	0.274075943459987	1
3	Terpenoid metabolism	3	630	10	3170	0.463434579449076	1
3	N-myristoylation_ S-acylation and prenylation of proteins	3	630	17	3163	1	1
3	Proteins of detergent-resistant membranes	8	625	97	3083	0.0108410799566052	0.187569374766436
3	Genes coding for transport proteins	24	609	108	3072	0.633647985140037	1
3	Chromatin modifying proteins	3	630	28	3152	0.464726483829759	1
3	Histone lysine methylation	3	630	13	3167	0.739232391619975	1
3	Plasmodium falciparum chromatin landscape	3	630	15	3165	1	1
3	Topogenesis of the Rieske FeS protein	0	633	10	3170	0.385158537544699	1
3	Nuclear genes with mitochondrial signal sequences	31	602	239	2941	0.0174658870686616	0.242116461498371
3	Porphyrin metabolism	3	630	14	3166	0.753576784861212	1
3	Pyrimidine metabolism	4	629	17	3163	0.767664839250511	1
3	Mitochondrial electron flow	2	631	22	3158	0.409737309959785	1
3	Phosphoproteome - Lasonder et al 2011	49	584	457	2723	2.56475990292367e-06	0.000166047520166704
3	Established and putative Maurer�s clefts proteins	4	629	45	3135	0.123853419278353	0.771826303741559
3	The acidocalcisome	7	626	29	3151	0.651753361946852	1
3	ATP-dependent chromatin remodeling complexes	4	629	30	3150	0.642489194966434	1
3	Phenylalanine and Tyrosine metabolism	2	631	7	3173	0.650104516146614	1
3	Modification of proteins by adenylylation and ADP-ribosylation	7	626	41	3139	0.846181162638447	1
3	Protein biosynthesis	4	629	51	3129	0.0669552606605987	0.567000878252412
3	DNA binding proteins with AP2 domain(s)	5	628	14	3166	0.22763824987567	0.99037136475191
3	Heterochromatin structure of the telomeric and subtelomeric regions	1	632	4	3176	0.596749740996402	1
3	Total palmitome of Plasmodium falciparum	24	609	285	2895	3.18551537455117e-06	0.000188039098727182
3	Ribosomal structure	10	623	135	3045	0.000848416957130784	0.0254145198949475
3	Glyoxalase metabolism	1	632	5	3175	1	1
3	The phosphoproteome of Plasmodium falciparum infected RBCs	30	603	284	2896	0.000256710837004015	0.00936761181576469
3	Proteins involved in steps during passage through prophase	1	632	20	3160	0.234838778488889	0.993854130169466
3	Protein phosphorylation	8	625	69	3111	0.163785343689218	0.861058481992835
3	Protein kinase coding genes	11	622	73	3107	0.459284012746592	1
3	Pre-replicative complex formation and transition to replication	2	631	18	3162	0.559100398125457	1
3	Dolichol metabolism	1	632	5	3175	1	1
3	Purine metabolism	1	632	32	3148	0.0325699546034867	0.376783979987521
3	Double strand break repair and homologous recombination	1	632	10	3170	1	1
3	Genes involved in excision-repair	10	623	68	3112	0.442796680836799	1
3	Genes coding for enzymes/proteins involved in DNA replication	7	626	51	3129	0.47578017405178	1
3	Fatty acids elongation in the endoplasmic reticulum	2	631	10	3170	1	1
3	Fatty acid synthesis in the apicoplast	3	630	25	3155	0.608877778042844	1
3	Genes coding for components of the proteasome degradation machinery & their timed transcription	5	628	99	3081	0.000414341365195678	0.0143376399990987
3	Subcellular location of adaptor proteins	2	631	23	3157	0.414736613321101	1
3	Classical COPI-mediated vesicular transport	1	632	29	3151	0.0484073557336047	0.47391981930412
3	Genes coding for protein traffic related proteins	7	626	53	3127	0.382215623515297	1
3	Thioredoxin_ Glutaredoxin and Peroxiredoxin	4	629	20	3160	1	1
3	Redox Metabolism	6	627	29	3151	0.822830006969746	1
3	Initiation of translation	4	629	38	3142	0.296056320210403	1
3	Quality control mechanisms during ribosome maturation	0	633	12	3168	0.236286987445768	0.993854130169466
3	Signaling machinery in malaria parasites	0	633	17	3163	0.0945162162778804	0.69955161028924
3	Ubiquinone metabolism	0	633	7	3173	0.608672545306944	1
3	Import of proteins into the mitochondrion	2	631	23	3157	0.414736613321101	1
3	Peptidases and proteases	11	622	101	3079	0.0526970033450505	0.489642989414428
3	Genes coding for chaperones and their regulators	9	624	93	3087	0.030599001702732	0.3612482142199
3	Centrosome proteins	4	629	71	3109	0.00460731678517344	0.0943559672228887
3	Tubulin and microtubules	1	632	23	3157	0.162414040635057	0.861058481992835
3	Proteins targeted by the thioredoxin superfamily enzymes	2	631	36	3144	0.0758734884588723	0.61651049124274
3	Arginine and proline metabolism	0	633	6	3174	0.597808696508491	1
3	Pyridoxal phosphate (Vitamin B6) metabolism	4	629	18	3162	0.77567506214777	1
3	Transporters of the plasma membrane	10	623	51	3129	1	1
3	Mitochondrial TCA cycle	1	632	17	3163	0.339683480781935	1
3	Possible paths for apoptosis	3	630	17	3163	1	1
3	Phosphatidylethanolamine and phosphatidylserine metabolism	3	630	28	3152	0.464726483829759	1
3	Structure and organization of centromeric chromatin	0	633	11	3169	0.229523116025596	0.990651384652411
3	Chaperone-mediated modulation of nucleosome-histone interactions	0	633	13	3167	0.144139375651289	0.835313724489376
3	Acetylation recognition by the bromodomain and other modules	0	633	12	3168	0.236286987445768	0.993854130169466
3	Putative organization of the kinetochore	1	632	34	3146	0.0217266550105805	0.283151926014513
3	Plasmodium falciparum histone acetylation and methylation	0	633	7	3173	0.608672545306944	1
3	Histone acetylation	2	631	22	3158	0.409737309959785	1
3	Protein arginine methylation	0	633	10	3170	0.385158537544699	1
3	Nucleosome assembly and regulation	3	630	35	3145	0.188880572595825	0.897521414984889
3	Compartmentalization of transcription site in the nucleus	0	633	4	3176	1	1
3	Pentose Phosphate Cycle	1	632	8	3172	1	1
3	Thiamine metabolism	0	633	15	3165	0.153450537486084	0.857303877730102
3	RNA polymerase II transcribes mRNA	3	630	35	3145	0.188880572595825	0.897521414984889
3	tRNA thiolation	0	633	7	3173	0.608672545306944	1
3	Genes coding for GPI-anchored membrane proteins	1	632	24	3156	0.10657417703297	0.74194912251237
3	Subcellular localization of proteins involved in invasion	2	631	37	3143	0.0517764789490559	0.487865696012935
3	Functional annotation of merozoite invasion-related proteins	1	632	41	3139	0.0102799250267098	0.180830300580267
3	Maturation and export of 60S and 40S ribosomal subunits	6	627	81	3099	0.0123623045151589	0.196913850491459
3	Pre-ribosomal particles along the 60S assembly pathway	1	632	23	3157	0.162414040635057	0.861058481992835
3	Structure of the mitotic centrosome	1	632	29	3151	0.0484073557336047	0.47391981930412
3	Centriole proteins	0	633	19	3161	0.0586832169163439	0.521138125447355
3	Classical clathrin-mediated vesicular transport	3	630	35	3145	0.188880572595825	0.897521414984889
3	Molecular model of vesicle exocytosis	3	630	15	3165	1	1
3	Molecular motor prototypes	7	626	34	3146	0.835506370673626	1
3	Genes coding for Fe-S containing proteins	1	632	16	3164	0.337035537433171	1
3	Maturation of cytosolic and nuclear Fe-S proteins	0	633	14	3166	0.146013636044483	0.835313724489376
3	Nucleotide excision repair	3	630	26	3154	0.46060016001092	1
3	DNA Replication	8	625	30	3150	0.508507656379392	1
3	Kinetochores power chromosome movements in mitosis	3	630	36	3144	0.191099297419337	0.900319929391103
3	Regulation of spindle microtubule dynamics	4	629	41	3139	0.224420327841769	0.987744732408839
3	Control of the mitotic spindle organization by kinesins	1	632	9	3171	1	1
3	Control of microtubule assembly	2	631	19	3161	0.559422606963188	1
3	Pre-ribosomal particles along the 40S assembly pathway	1	632	14	3166	0.490191404387069	1
3	Transcription and processing of snRNAs	0	633	21	3159	0.0368131544704807	0.414064143172241
3	Proteins containing histone post translational modification-binding modules	2	631	23	3157	0.414736613321101	1
3	Histone chaperones	1	632	24	3156	0.10657417703297	0.74194912251237
3	Phosphoinositides and membrane traffic	3	630	20	3160	1	1
3	Calcium � calmodulin activation of protein kinases	3	630	17	3163	1	1
3	Inositol Phosphate metabolism	2	631	22	3158	0.409737309959785	1
3	The structures of RNA polymerases	2	631	19	3161	0.559422606963188	1
3	Mechanism of Fe�S-protein biogenesis	2	631	17	3163	0.75659383273385	1
3	Selenocysteine biosynthesis	0	633	10	3170	0.385158537544699	1
3	Cotranslational cleavage of N-terminal methionine residues and N-terminal acetylation	0	633	10	3170	0.385158537544699	1
3	Pyruvate metabolism	0	633	17	3163	0.0945162162778804	0.69955161028924
3	Chaperone-assisted protein folding	3	630	68	3112	0.00204949294332402	0.0506036334844748
3	Sphingomyelin and ceramide metabolism	4	629	14	3166	0.523082467618809	1
3	Generation of polyphosphates	1	632	13	3167	0.489114293204813	1
3	Cleavage and polyadenylation of pre-mRNA	0	633	15	3165	0.153450537486084	0.857303877730102
3	Protein factors in pre-mRNA 3�-end processing	0	633	18	3162	0.0577495835440216	0.518301869903715
3	Oxidative protein folding in the endoplasmic reticulum	0	633	9	3171	0.371334965821572	1
3	Transporters of the mitochondrial and apicoplast membranes	3	630	27	3153	0.46120191783685	1
3	Phosphatases of Plasmodium falciparum and their timed expression	6	627	35	3145	1	1
3	Transporters of the ER/Golgi and digestive vacuole membranes	1	632	29	3151	0.0484073557336047	0.47391981930412
3	CCR4 � NOT complex	4	629	14	3166	0.523082467618809	1
3	Encoded proteins that could be constituents of P-bodies	7	626	36	3144	1	1
3	Isoprenoids metabolism	1	632	13	3167	0.489114293204813	1
3	Rab and other proteins involved in intracellular traffic	1	632	15	3165	0.496771487248947	1
3	Rab proteins	1	632	12	3168	0.707706353292759	1
3	Endosome maturation	0	633	12	3168	0.236286987445768	0.993854130169466
3	Rab cycle	5	628	38	3142	0.535150672607439	1
3	Molecular markers of resistance to antimalarial drugs	3	630	9	3171	0.432993699111525	1
3	ATP synthase complex	1	632	19	3161	0.231067477863642	0.993854130169466
3	DNA mismatch repair system	3	630	22	3158	0.78699887903131	1
3	Base excision repair of AP sites	4	629	33	3147	0.503692272401982	1
3	Actin and filaments	3	630	25	3155	0.608877778042844	1
3	A model for UbpX function in the regulation of PCNA deubiquitylation	1	632	15	3165	0.496771487248947	1
3	Model for translesion DNA synthesis	0	633	12	3168	0.236286987445768	0.993854130169466
3	Model of the Ube2w/CHIP/Ataxin-3 Ubiquitination Cycle	1	632	21	3159	0.157353243600181	0.861058481992835
3	Phosphatidylcholine metabolism	2	631	11	3169	1	1
3	Components of the linear motor responsible for merozoite motility in invasion	3	630	31	3149	0.350921133399137	1
3	Parasite encoded proteins associated with the membrane of infected erythrocytes	2	631	32	3148	0.105886293636847	0.74194912251237
3	Large Tethering Complexes that Act in the Secretory and Endocytic Pathways	4	629	31	3149	0.500781953981713	1
3	Asparagine and Aspartate metabolism	2	631	6	3174	0.627033003169203	1
3	Biosynthesis of Fe-S proteins in the apicoplast	0	633	14	3166	0.146013636044483	0.835313724489376
3	Methionine and Polyamine metabolism	5	628	14	3166	0.22763824987567	0.99037136475191
3	Signal recognition particle-mediated targeting of membrane and secretory proteins	1	632	11	3169	0.703443589845269	1
3	Karyopherin/exportin-mediated nuclear export pathways	2	631	16	3164	0.754225950338395	1
3	tRNA modifications	10	623	33	3147	0.221081076740369	0.983835301591841
3	Schematic depiction of pseudouridylation	2	631	13	3167	1	1
3	The HSP70 chaperone cycle	1	632	6	3174	1	1
3	Organization of chaperone pathways in the cytosol	4	629	26	3154	0.807138477728683	1
3	The ATG autophagic pathway	2	631	11	3169	1	1
3	Glutamate metabolism	1	632	13	3167	0.489114293204813	1
3	Glycolysis	2	631	26	3154	0.302884122562254	1
3	Model for metabolic compartmentalization of PI biosynthesis	4	629	8	3172	0.123457115969302	0.771826303741559
3	Shikimate biosynthesis	0	633	5	3175	1	1
3	CoA biosynthesis	1	632	7	3173	1	1
3	Utilization of phospholipids	4	629	22	3158	1	1
3	Structure and processing of pre rRNA	1	632	24	3156	0.10657417703297	0.74194912251237
3	Bulk mRNA transport through the nuclear pore	0	633	4	3176	1	1
3	Posttranslational translocation in eukaryotes	3	630	24	3156	0.606206361866139	1
3	SRP independent translocation of GPI anchored proteins	2	631	7	3173	0.650104516146614	1
3	Proteasome-mediated proteolysis of ubiquinated proteins	4	629	34	3146	0.386412255289183	1
3	Aminosugars metabolism	0	633	8	3172	0.367107673304767	1
3	Quality control in mRNA biogenesis	2	631	20	3160	0.563375132823672	1
3	Leucine_ Isoleucine and Valine metabolism	0	633	11	3169	0.229523116025596	0.990651384652411
3	Classical COPII-mediated vesicular transport	1	632	24	3156	0.10657417703297	0.74194912251237
3	Characteristics of Plasmodium falciparum export proteins that remodel infected erythrocyte	1	632	10	3170	1	1
3	Maturation of snRNAs requires nuclear and cytoplasmic regulatory steps	2	631	12	3168	1	1
3	Assisted assembly of Sm-class snRNPs	1	632	10	3170	1	1
3	Lysine metabolism	0	633	5	3175	1	1
3	Mitochondrial division	0	633	4	3176	1	1
3	Import and export through the nuclear pore	2	631	22	3158	0.409737309959785	1
3	Putative SUMO substrates	2	631	19	3161	0.559422606963188	1
3	RNA polymerase I transcribes rRNA	2	631	7	3173	0.650104516146614	1
3	Lipoic acid metabolism	0	633	6	3174	0.597808696508491	1
3	Acetyl-CoA production in the mitochondrion	0	633	6	3174	0.597808696508491	1
3	Mitochondrial antioxidant system	1	632	13	3167	0.489114293204813	1
3	Chaperone network and protein quality control of the mitochondrion	2	631	34	3146	0.1102075061829	0.74194912251237
3	Proteome of the parasitophorous vacuole	1	632	23	3157	0.162414040635057	0.861058481992835
3	Proteins with ER retention sequences	1	632	11	3169	0.703443589845269	1
3	Phosphatidylinositol 3-kinase (PI3K)-controlled endocytosis of host cell hemoglobin	0	633	3	3177	1	1
3	SCF (Skp1-Cullin-F-box) ubiquitin-ligase	0	633	16	3164	0.0912438620774946	0.685866783481392
3	Interactions between modified host cell membrane and endothelial cell	0	633	3	3177	1	1
3	Rosette formation between normal and infected RBC	1	632	2	3178	0.420020164093134	1
3	Domains of merozoite surface proteins	0	633	7	3173	0.608672545306944	1
3	Nitrogen metabolism	1	632	8	3172	1	1
3	RNA polymerase III transcribes tRNA and 5S rRNA	2	631	12	3168	1	1
3	The Atg8 and Atg12 ubiquitin-like conjugation systems	2	631	5	3175	0.328358092317605	1
3	Structure of the nuclear pore	0	633	4	3176	1	1
3	Biogenesis of cytochrome oxidase	4	629	16	3164	0.761190389398091	1
3	Protein N-terminal acetylation	1	632	8	3172	1	1
3	Mannose and Fructose metabolism	1	632	6	3174	1	1
3	tRNA-wybutosine biosynthesis	1	632	3	3177	0.516379018720181	1
3	Modification of the wobble position uridine (U34) in Lys_ Glu_ Gln_ Leu and Arg tRNAs	1	632	5	3175	1	1
3	Anaphase promoting complex ubiquitin-ligase	0	633	10	3170	0.385158537544699	1
3	Lsm proteins and RNA processing	1	632	10	3170	1	1
3	Glycosylphosphatidylinositol (GPI) anchor biosynthesis	3	630	11	3169	0.715616229609354	1
3	Exported parasite proteins associated with Maurer�s clefts	0	633	4	3176	1	1
3	Translocon of exported proteins (PTEX)	0	633	6	3174	0.597808696508491	1
3	Post-translational modification �SUMOylation	2	631	7	3173	0.650104516146614	1
3	Activation of eiF5A	0	633	3	3177	1	1
3	Involvement of GTP-binding proteins and ribosomes in amino acid shortage	2	631	3	3177	0.194896129615297	0.909666353809071
3	Different kinesins with different roles	0	633	5	3175	1	1
3	Catabolism of polyphosphates	2	631	6	3174	0.627033003169203	1
3	Glycine and Serine metabolism	1	632	9	3171	1	1
3	Pathways of peptide export from the mitochondrion	2	631	3	3177	0.194896129615297	0.909666353809071
3	Role of perforin 1 in merozoite egress	0	633	5	3175	1	1
3	Models for ubiquitin (Ub) chain amputation and trimming in regulating proteasomal degradation	0	633	15	3165	0.153450537486084	0.857303877730102
3	14-3-3 protein	0	633	3	3177	1	1
3	Roles of rhoptry neck proteins during invasion	0	633	4	3176	1	1
3	Folate biosynthesis	4	629	7	3173	0.0941557536546513	0.69955161028924
3	Telomerase and some telomerase associated proteins	0	633	8	3172	0.367107673304767	1
3	Nicotinate and nicotinamide metabolism	1	632	5	3175	1	1
3	ER-to Golgi_ translocation and quality control	1	632	14	3166	0.490191404387069	1
3	One-carbon enzyme systems serine hydroxymethyltransferase and glycine-cleavage complex	3	630	6	3174	0.176518663419792	0.876913261097829
3	Transcription in prokaryotes	0	633	3	3177	1	1
3	Various features of C/D and H/ACA snoRNAs	1	632	5	3175	1	1
3	Merozoite egress	0	633	3	3177	1	1
3	Riboflavin metabolism	0	633	3	3177	1	1
3	Post-translational modification of elongation factor 2	1	632	4	3176	0.596749740996402	1
3	Replication in prokaryotes � a model for apicoplast and mitochondion DNA replication	1	632	9	3171	1	1
3	Structure of telomere and sub-telomeric regions	0	633	1	3179	1	1
3	Model of reaction schemes showing possible ADP-ribosylation and deacetylation outcomes of the sirtuin reaction	0	633	2	3178	1	1
4	FALSE	245	236	1014	2318	3.29483887870124e-18	6.61274162955339e-16
4	Genes coding for components involved in ribosome assembly	6	475	126	3206	0.00296456375560974	0.0653832907418543
4	mRNA degradation	2	479	27	3305	0.57178010799488	1
4	Splicing of pre-mRNA	7	474	99	3233	0.0729610253261455	0.59997067783352
4	RNA Degradation Factors	1	480	38	3294	0.053563576440113	0.493128889519756
4	Phosphoproteome - Treeck et al 2011	105	376	749	2583	0.770240367424818	1
4	Phosphoproteome - Pease et al 2013	80	401	519	2813	0.546679418901789	1
4	S-nitrosylated proteins	18	463	229	3103	0.00730251208103005	0.134460016024104
4	S-Glutathionylated proteins	10	471	285	3047	2.46656622165263e-08	2.47519920342841e-06
4	Transcription related proteins encoding genes	16	465	153	3179	0.236409797810459	0.993854130169466
4	Translation in prokaryotes � a template for apicoplast and mitochondrion	2	479	46	3286	0.0806820500643648	0.629929616172102
4	Nuclear genes with apicoplast signal sequences	19	462	211	3121	0.0402135493858152	0.43408361474488
4	Terpenoid metabolism	0	481	13	3319	0.392489008501209	1
4	N-myristoylation_ S-acylation and prenylation of proteins	3	478	17	3315	0.732579771319208	1
4	Proteins of detergent-resistant membranes	8	473	97	3235	0.135840336001694	0.813825535389254
4	Genes coding for transport proteins	15	466	117	3215	0.789423800755996	1
4	Chromatin modifying proteins	2	479	29	3303	0.419283518545654	1
4	Histone lysine methylation	2	479	14	3318	1	1
4	Plasmodium falciparum chromatin landscape	3	478	15	3317	0.48869519118672	1
4	Topogenesis of the Rieske FeS protein	0	481	10	3322	0.624806423540944	1
4	Nuclear genes with mitochondrial signal sequences	17	464	253	3079	0.000591647127799067	0.0194661604179136
4	Porphyrin metabolism	3	478	14	3318	0.465224945666755	1
4	Pyrimidine metabolism	3	478	18	3314	0.741756374001817	1
4	Mitochondrial electron flow	1	480	23	3309	0.351639026710237	1
4	Phosphoproteome - Lasonder et al 2011	71	410	435	2897	0.314026060457336	1
4	Established and putative Maurer�s clefts proteins	4	477	45	3287	0.513472590722811	1
4	The acidocalcisome	1	480	35	3297	0.0783989846378859	0.629387048672948
4	ATP-dependent chromatin remodeling complexes	2	479	32	3300	0.306201512788039	1
4	Phenylalanine and Tyrosine metabolism	1	480	8	3324	1	1
4	Modification of proteins by adenylylation and ADP-ribosylation	4	477	44	3288	0.511177847310353	1
4	Protein biosynthesis	1	480	54	3278	0.011921168252495	0.195248564943333
4	DNA binding proteins with AP2 domain(s)	4	477	15	3317	0.287696231636386	1
4	Heterochromatin structure of the telomeric and subtelomeric regions	0	481	5	3327	1	1
4	Total palmitome of Plasmodium falciparum	25	456	284	3048	0.0120344268838393	0.195248564943333
4	Ribosomal structure	2	479	143	3189	1.17490828336273e-06	8.1311756024448e-05
4	Glyoxalase metabolism	0	481	6	3326	1	1
4	The phosphoproteome of Plasmodium falciparum infected RBCs	45	436	269	3063	0.329748428582595	1
4	Proteins involved in steps during passage through prophase	7	474	14	3318	0.0115506096196369	0.193183945888428
4	Protein phosphorylation	16	465	61	3271	0.0366420744357583	0.414064143172241
4	Protein kinase coding genes	14	467	70	3262	0.246000656174987	0.993854130169466
4	Pre-replicative complex formation and transition to replication	4	477	16	3316	0.306386079287441	1
4	Dolichol metabolism	1	480	5	3327	0.554977223965929	1
4	Purine metabolism	5	476	28	3304	0.599530251697121	1
4	Double strand break repair and homologous recombination	4	477	7	3325	0.039905852911368	0.43408361474488
4	Genes involved in excision-repair	12	469	66	3266	0.488636403870516	1
4	Genes coding for enzymes/proteins involved in DNA replication	11	470	47	3285	0.159595776644476	0.861058481992835
4	Fatty acids elongation in the endoplasmic reticulum	0	481	12	3320	0.383091839057246	1
4	Fatty acid synthesis in the apicoplast	1	480	27	3305	0.246781777154921	0.993854130169466
4	Genes coding for components of the proteasome degradation machinery & their timed transcription	8	473	96	3236	0.135823045998568	0.813825535389254
4	Subcellular location of adaptor proteins	3	478	22	3310	1	1
4	Classical COPI-mediated vesicular transport	1	480	29	3303	0.167094153477735	0.861058481992835
4	Genes coding for protein traffic related proteins	6	475	54	3278	0.695266572565238	1
4	Thioredoxin_ Glutaredoxin and Peroxiredoxin	1	480	23	3309	0.351639026710237	1
4	Redox Metabolism	2	479	33	3299	0.306788712614103	1
4	Initiation of translation	2	479	40	3292	0.15971954005426	0.861058481992835
4	Quality control mechanisms during ribosome maturation	0	481	12	3320	0.383091839057246	1
4	Signaling machinery in malaria parasites	5	476	12	3320	0.0532086772729717	0.492118964455549
4	Ubiquinone metabolism	1	480	6	3326	1	1
4	Import of proteins into the mitochondrion	0	481	25	3307	0.064531419327062	0.551125781231547
4	Peptidases and proteases	11	470	101	3231	0.469210037158779	1
4	Genes coding for chaperones and their regulators	5	476	97	3235	0.0146933163724006	0.22511057984281
4	Centrosome proteins	10	471	65	3267	0.860099891738528	1
4	Tubulin and microtubules	2	479	22	3310	0.759891917884556	1
4	Proteins targeted by the thioredoxin superfamily enzymes	1	480	37	3295	0.0804744707154237	0.629929616172102
4	Arginine and proline metabolism	0	481	6	3326	1	1
4	Pyridoxal phosphate (Vitamin B6) metabolism	1	480	21	3311	0.348699093490946	1
4	Transporters of the plasma membrane	9	472	52	3280	0.561463608426065	1
4	Mitochondrial TCA cycle	3	478	15	3317	0.48869519118672	1
4	Possible paths for apoptosis	3	478	17	3315	0.732579771319208	1
4	Phosphatidylethanolamine and phosphatidylserine metabolism	2	479	29	3303	0.419283518545654	1
4	Structure and organization of centromeric chromatin	0	481	11	3321	0.378922923512307	1
4	Chaperone-mediated modulation of nucleosome-histone interactions	2	479	11	3321	0.674642154044915	1
4	Acetylation recognition by the bromodomain and other modules	0	481	12	3320	0.383091839057246	1
