Geneid	groups	description
PBANKA_0411700	28	HSP20-like chaperone, putative
PBANKA_0620000	28	pre-mRNA-splicing factor CWC15, putative
PBANKA_0705200	28	ATP synthase-associated protein, putative
PBANKA_0714300	28	small heat shock protein HSP20
PBANKA_0806500	28	triosephosphate isomerase, putative
PBANKA_0814000	28	conserved protein, unknown function
PBANKA_0829300	28	conserved Plasmodium protein, unknown function
PBANKA_0832200	28	PUB domain-containing protein, putative
PBANKA_0905000	28	40S ribosomal protein S21, putative
PBANKA_0905600	28	translation initiation factor eIF-1A, putative
PBANKA_0908900	28	V-type proton ATPase subunit F, putative
PBANKA_0922500	28	kelch domain-containing protein, putative
PBANKA_0923400	28	60S ribosomal protein L35, putative
PBANKA_0924600	28	ribosomal protein L37, mitochondrial, putative
PBANKA_1006500	28	tRNA N6-adenosine threonylcarbamoyltransferase, putative
PBANKA_1013200	28	succinyl-CoA ligase [ADP-forming] subunit beta, putative
PBANKA_1019500	28	60S ribosomal protein L5, putative
PBANKA_1027900	28	small nuclear ribonucleoprotein-associated protein B, putative
PBANKA_1035100	28	rRNA 2'-O-methyltransferase fibrillarin, putative
PBANKA_1108200	28	conserved protein, unknown function
PBANKA_1133200	28	cdc2-related kinase 2
PBANKA_1221300	28	conserved Plasmodium protein, unknown function
PBANKA_1228900	28	von Willebrand factor A domain-related protein
PBANKA_1243000	28	palmitoyltransferase DHHC7
PBANKA_1328100	28	ATP synthase (C/AC39) subunit, putative
PBANKA_1334200	28	RNA 3'-terminal phosphate cyclase-like protein, putative
PBANKA_1347200	28	nucleotidyltransferase, putative
PBANKA_1352700	28	conserved protein, unknown function
PBANKA_1363100	28	conserved protein, unknown function
PBANKA_1423600	28	40S ribosomal protein S16, putative
PBANKA_1429500	28	DNA-directed RNA polymerases I, II, and III subunit RPABC3, putative
PBANKA_1451200	28	p25-alpha family protein, putative
PBANKA_0105100	29	conserved Plasmodium protein, unknown function
PBANKA_0108100	29	conserved Plasmodium protein, unknown function
PBANKA_0112400	29	cytosolic Fe-S cluster assembly factor NAR1, putative
PBANKA_0201700	29	conserved Plasmodium protein, unknown function
PBANKA_0202900	29	transcription initiation factor TFIIB, putative
PBANKA_0203100	29	phosphatidylinositol-4-phosphate 5-kinase, putative
PBANKA_0206600	29	asparagine and aspartate rich protein 2, putative
PBANKA_0208200	29	conserved Plasmodium protein, unknown function
PBANKA_0209500	29	ATP-dependent DNA/RNA helicase PSH1, putative
PBANKA_0213600	29	N6-adenosine-methyltransferase MT-A70, putative
PBANKA_0303600	29	26S proteasome regulatory subunit RPN1, putative
PBANKA_0304300	29	adenylosuccinate lyase, putative
PBANKA_0306400	29	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, putative
PBANKA_0308600	29	asparagine--tRNA ligase, putative
PBANKA_0312700	29	DEAD/DEAH box helicase, putative
PBANKA_0402500	29	phosphatidylethanolamine-binding protein, putative
PBANKA_0404500	29	conserved Plasmodium protein, unknown function
PBANKA_0408800	29	conserved Plasmodium protein, unknown function
PBANKA_0415600	29	conserved Plasmodium protein, unknown function
PBANKA_0417100	29	conserved protein, unknown function
PBANKA_0504400	29	conserved Plasmodium protein, unknown function
PBANKA_0505700	29	ATP-dependent RNA helicase ROK1, putative
PBANKA_0508400	29	RNA-binding protein, putative
PBANKA_0510100	29	conserved protein, unknown function
PBANKA_0512600	29	partial CSTF domain-containing protein, putative
PBANKA_0515300	29	SAE2 domain-containing protein, putative
PBANKA_0600500	29	GPN-loop GTPase, putative
PBANKA_0601700	29	conserved Plasmodium protein, unknown function
PBANKA_0604600	29	conserved protein, unknown function
PBANKA_0606000	29	RNA-binding protein, putative
PBANKA_0610300	29	polyubiquitin, putative
PBANKA_0610600	29	peripheral plastid protein 1, putative
PBANKA_0613500	29	conserved Plasmodium protein, unknown function
PBANKA_0613900	29	PDCD2 domain-containing protein, putative
PBANKA_0620400	29	conserved protein, unknown function
PBANKA_0620800	29	conserved protein, unknown function
PBANKA_0702500	29	leucine--tRNA ligase, putative
PBANKA_0712200	29	BEM46-like protein, putative
PBANKA_0720700	29	regulator of chromosome condensation, putative
PBANKA_0804600	29	AAA family ATPase, putative
PBANKA_0805400	29	DNA-directed RNA polymerases I, II, and III subunit RPABC5, putative
PBANKA_0808800	29	prefoldin-like protein, putative
PBANKA_0818700	29	GPN-loop GTPase, putative
PBANKA_0825700	29	telomeric repeat binding factor 1, putative
PBANKA_0833500	29	conserved Plasmodium protein, unknown function
PBANKA_0837141	29	PIR protein
PBANKA_0902900	29	conserved protein, unknown function
PBANKA_0904500	29	SUMO-activating enzyme subunit 1, putative
PBANKA_0905900	29	AP2 domain transcription factor AP2-O
PBANKA_0907100	29	inner membrane complex protein 1b
PBANKA_0908200	29	conserved Plasmodium protein, unknown function
PBANKA_0912900	29	conserved Plasmodium protein, unknown function
PBANKA_0914300	29	protein disulfide-isomerase, putative
PBANKA_0915500	29	glycine cleavage system H protein, putative
PBANKA_0916900	29	conserved Plasmodium protein, unknown function
PBANKA_0918800	29	rRNA (cytosine-C(5))-methyltransferase, putative
PBANKA_0921100	29	tRNA (guanine-N(7)-)-methyltransferase, putative
PBANKA_0924400	29	13 kDa ribonucleoprotein-associated protein, putative
PBANKA_0926100	29	JmjC domain-containing protein, putative
PBANKA_1001900	29	conserved Plasmodium protein, unknown function
PBANKA_1011200	29	conserved Plasmodium protein, unknown function
PBANKA_1012100	29	HP12 protein homolog, putative
PBANKA_1013500	29	large subunit GTPase 1, putative
PBANKA_1016000	29	heme/steroid binding domain containing protein, putative
PBANKA_1016300	29	proliferation-associated protein 2g4, putative
PBANKA_1027000	29	serine palmitoyltransferase, putative
PBANKA_1030700	29	conserved Plasmodium protein, unknown function
PBANKA_1037000	29	trafficking protein particle complex subunit 1, putative
PBANKA_1037600	29	rRNA biogenesis protein RRP5, putative
PBANKA_1101400	29	rhoptry-associated protein 2/3
PBANKA_1104100	29	MOLO1 domain-containing protein, putative
PBANKA_1105900	29	conserved protein, unknown function
PBANKA_1113500	29	ras-related protein Rab-1A, putative
PBANKA_1115600	29	conserved Plasmodium protein, unknown function
PBANKA_1116100	29	conserved protein, unknown function
PBANKA_1116800	29	BFR1 domain-containing protein, putative
PBANKA_1121500	29	cytochrome b-c1 complex subunit 9, putative
PBANKA_1128300	29	amino acid transporter AAT1, putative
PBANKA_1129800	29	tetratricopeptide repeat protein, putative
PBANKA_1130900	29	large subunit rRNA methyltransferase, putative
PBANKA_1134900	29	zinc finger protein, putative
PBANKA_1204500	29	conserved Plasmodium protein, unknown function
PBANKA_1205600	29	conserved protein, unknown function
PBANKA_1206100	29	eukaryotic translation initiation factor 3 subunit D, putative
PBANKA_1207000	29	nucleolar protein 5, putative
PBANKA_1207100	29	Plasmodium exported protein, unknown function
PBANKA_1207200	29	adenylate kinase, putative
PBANKA_1215900	29	conserved Plasmodium protein, unknown function
PBANKA_1216100	29	regulator of initiation factor 2, putative
PBANKA_1223000	29	conserved Plasmodium protein, unknown function
PBANKA_1225900	29	conserved Plasmodium protein, unknown function
PBANKA_1226300	29	zinc finger protein, putative
PBANKA_1227100	29	U3 small nucleolar RNA-associated protein 14, putative
PBANKA_1227800	29	cyclin-like protein, putative
PBANKA_1229100	29	pre-mRNA-splicing factor CWF7, putative
PBANKA_1229200	29	60S ribosomal protein L19, putative
PBANKA_1238900	29	conserved Plasmodium protein, unknown function
PBANKA_1309500	29	conserved Plasmodium protein, unknown function
PBANKA_1311000	29	conserved protein, unknown function
PBANKA_1311800	29	U3 small nucleolar RNA-associated protein 12, putative
PBANKA_1312900	29	conserved Plasmodium protein, unknown function
PBANKA_1320000	29	conserved Plasmodium protein, unknown function
PBANKA_1332200	29	translation initiation factor IF-1, putative
PBANKA_1333800	29	RAP protein, putative
PBANKA_1334500	29	RAP protein, putative
PBANKA_1337700	29	conserved Plasmodium protein, unknown function
PBANKA_1338600	29	60S ribosomal protein L23, putative
PBANKA_1349900	29	conserved Plasmodium protein, unknown function
PBANKA_1350700	29	tryptophan--tRNA ligase, putative
PBANKA_1359100	29	nuclear import protein MOG1, putative
PBANKA_1361000	29	step II splicing factor, putative
PBANKA_1363500	29	N6-adenine-specific methylase, putative
PBANKA_1363600	29	conserved Plasmodium protein, unknown function
PBANKA_1364600	29	conserved protein, unknown function
PBANKA_1415200	29	conserved protein, unknown function
PBANKA_1421700	29	secreted ookinete protein, putative
PBANKA_1422900	29	conserved protein, unknown function
PBANKA_1425000	29	RNA-binding protein, putative
PBANKA_1427100	29	aquaporin, putative
PBANKA_1430000	29	histone-lysine N-methyltransferase, putative
PBANKA_1435800	29	conserved Plasmodium protein, unknown function
PBANKA_1440200	29	conserved protein, unknown function
PBANKA_1441000	29	haloacid dehalogenase-like hydrolase, putative
PBANKA_1445300	29	sun-family protein, putative
PBANKA_1445900	29	conserved Plasmodium protein, unknown function
PBANKA_1447000	29	cytochrome b5, putative
PBANKA_1447700	29	elongation factor G, putative
PBANKA_1451000	29	conserved Plasmodium protein, unknown function
PBANKA_1452200	29	periodic tryptophan protein 1, putative
PBANKA_1455600	29	queuine tRNA-ribosyltransferase, putative
PBANKA_1459900	29	signal recognition particle receptor subunit beta, putative
PBANKA_1462900	29	rRNA-processing protein FCF2, putative
PBANKA_1464400	29	conserved Plasmodium protein, unknown function
PBANKA_1464500	29	ATP-dependent RNA helicase DRS1, putative
PBANKA_0105600	30	translation initiation factor IF-2, putative
PBANKA_0109800	30	conserved protein, unknown function
PBANKA_0109900	30	basal complex transmembrane protein 1, putative
PBANKA_0301000	30	repetitive organellar protein, putative
PBANKA_0307100	30	conserved Plasmodium protein, unknown function
PBANKA_0316400	30	PIR protein, pseudogene
PBANKA_0502000	30	conserved Plasmodium protein, unknown function
PBANKA_0509700	30	conserved Plasmodium protein, unknown function
PBANKA_0513600	30	adenosine deaminase, putative
PBANKA_0612300	30	conserved Plasmodium protein, unknown function
PBANKA_0612400	30	conserved Plasmodium protein, unknown function
PBANKA_0621300	30	conserved Plasmodium protein, unknown function
PBANKA_0623150	30	conserved rodent malaria protein, unknown function
PBANKA_0700100	30	PIR protein
PBANKA_0702000	30	conserved protein, unknown function
PBANKA_0703300	30	conserved Plasmodium protein, unknown function
PBANKA_0703500	30	conserved Plasmodium protein, unknown function
PBANKA_0705600	30	conserved Plasmodium protein, unknown function
PBANKA_0801300	30	conserved protein, unknown function
PBANKA_0812600	30	conserved Plasmodium protein, unknown function
PBANKA_0812900	30	conserved Plasmodium protein, unknown function
PBANKA_0815100	30	conserved Plasmodium protein, unknown function
PBANKA_0816300	30	heptatricopeptide repeat-containing protein, putative
PBANKA_0823200	30	conserved protein, unknown function
PBANKA_0831600	30	conserved Plasmodium protein, unknown function
PBANKA_0901900	30	tubulin--tyrosine ligase, putative
PBANKA_0904200	30	conserved Plasmodium protein, unknown function
PBANKA_0905400	30	conserved Plasmodium protein, unknown function
PBANKA_0916700	30	conserved Plasmodium protein, unknown function
PBANKA_0918600	30	phosphatidylinositol-4-phosphate 5-kinase, putative
PBANKA_0919000	30	26S proteasome regulatory subunit RPN7, putative
PBANKA_0924900	30	eukaryotic peptide chain release factor GTP-binding subunit, putative
PBANKA_0928300	30	protein transport protein SEC16, putative
PBANKA_0932500	30	histone-lysine N-methyltransferase SET7, putative
PBANKA_0937100	30	vacuolar protein sorting-associated protein 35, putative
PBANKA_0938000	30	conserved Plasmodium protein, unknown function
PBANKA_1001400	30	pre-mRNA-splicing factor CLF1, putative
PBANKA_1013000	30	inner membrane complex suture component, putative
PBANKA_1017300	30	conserved Plasmodium protein, unknown function
PBANKA_1028000	30	ubiquitin carboxyl-terminal hydrolase, putative
PBANKA_1033600	30	tRNA-dihydrouridine synthase, putative
PBANKA_1040100	30	choline kinase
PBANKA_1101700	30	conserved protein, unknown function
PBANKA_1102300	30	conserved Plasmodium protein, unknown function
PBANKA_1108500	30	conserved Plasmodium protein, unknown function
PBANKA_1115300	30	glideosome-associated protein 40, putative
PBANKA_1120800	30	signal recognition particle subunit SRP68, putative
PBANKA_1125500	30	ATPase, putative
PBANKA_1133100	30	serine/threonine protein kinase ARK3, putative
PBANKA_1138900	30	conserved Plasmodium protein, unknown function
PBANKA_1201800	30	conserved Plasmodium protein, unknown function
PBANKA_1210200	30	PRE-binding protein, putative
PBANKA_1214100	30	tubulin binding cofactor c, putative
PBANKA_1225100	30	conserved Plasmodium protein, unknown function
PBANKA_1225300	30	conserved Plasmodium protein, unknown function
PBANKA_1301500	30	protein kinase, putative
PBANKA_1306400	30	geranylgeranyl transferase type-2 subunit alpha, putative
PBANKA_1318500	30	conserved Plasmodium protein, unknown function
PBANKA_1323800	30	kelch domain-containing protein, putative
PBANKA_1325400	30	conserved Plasmodium protein, unknown function
PBANKA_1326500	30	conserved Plasmodium protein, unknown function
PBANKA_1329400	30	conserved protein, unknown function
PBANKA_1334800	30	conserved Plasmodium protein, unknown function
PBANKA_1334900	30	conserved Plasmodium protein, unknown function
PBANKA_1342300	30	conserved protein, unknown function
PBANKA_1349200	30	MSP7-like protein
PBANKA_1353900	30	conserved Plasmodium protein, unknown function
PBANKA_1402500	30	condensin complex subunit 2, putative
PBANKA_1402700	30	CorA-like Mg2+ transporter protein, putative
PBANKA_1413200	30	pinin/SDK/MemA domain-containing protein, putative
PBANKA_1414500	30	protein kinase, putative
PBANKA_1414900	30	SAS6-like protein
PBANKA_1421500	30	conserved Plasmodium protein, unknown function
PBANKA_1434600	30	formin 2, putative
PBANKA_1436300	30	conserved Plasmodium protein, unknown function
PBANKA_1437700	30	conserved Plasmodium protein, unknown function
PBANKA_1446000	30	conserved Plasmodium protein, unknown function
PBANKA_0106400	31	GTP-binding protein, putative
PBANKA_0109600	31	ATP synthase-associated protein, putative
PBANKA_0112200	31	myosin E
PBANKA_0303100	31	PCI domain-containing protein, putative
PBANKA_0305200	31	conserved Plasmodium protein, unknown function
PBANKA_0312500	31	origin recognition complex subunit 5, putative
PBANKA_0314100	31	conserved protein, unknown function
PBANKA_0402300	31	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, putative
PBANKA_0403200	31	circumsporozoite (CS) protein
PBANKA_0406650	31	U4 spliceosomal RNA
PBANKA_0407400	31	serine/threonine protein kinase ARK2, putative
PBANKA_0410400	31	glycogen synthase kinase 3, putative
PBANKA_0410650	31	conserved Plasmodium protein, unknown function
PBANKA_0411800	31	vesicle transport v-SNARE protein, putative
PBANKA_0412900	31	circumsporozoite- and TRAP-related protein
PBANKA_0414200	31	CS domain-containing protein, putative
PBANKA_0415400	31	conserved Plasmodium protein, unknown function, pseudogene
PBANKA_0505000	31	dihydrolipoamide acyltransferase, putative
PBANKA_0513700	31	conserved Plasmodium protein, unknown function
PBANKA_0523700	31	conserved Plasmodium protein, unknown function
PBANKA_0524500	31	conserved rodent malaria protein, unknown function
PBANKA_0524600	31	PIR protein
PBANKA_0604900	31	conserved Plasmodium protein, unknown function
PBANKA_0605000	31	thiosulfate sulfurtransferase, putative
PBANKA_0618400	31	tetratricopeptide repeat protein, putative
PBANKA_0620900	31	conserved Plasmodium protein, unknown function
PBANKA_0621600	31	conserved Plasmodium protein, unknown function
PBANKA_0701400	31	U6 snRNA-associated Sm-like protein LSm8, putative
PBANKA_0701600	31	coiled-coil domain-containing protein 124, putative
PBANKA_0701900	31	GPI-anchored micronemal antigen, putative
PBANKA_0706500	31	3'-5' exonuclease, putative
PBANKA_0707400	31	RNA-binding protein, putative
PBANKA_0713400	31	phosphatase, putative
PBANKA_0715300	31	conserved Plasmodium protein, unknown function
PBANKA_0718300	31	DNA helicase MCM9, putative
PBANKA_0807900	31	conserved Plasmodium protein, unknown function
PBANKA_0817900	31	zinc finger protein, putative
PBANKA_0823800	31	3-oxoacyl-[acyl-carrier-protein] reductase, putative
PBANKA_0826200	31	protein phosphatase-beta, putative
PBANKA_0827900	31	conserved protein, unknown function
PBANKA_0829900	31	conserved protein, unknown function
PBANKA_0901400	31	ATP synthase subunit delta, mitochondrial, putative
PBANKA_0904000	31	conserved Plasmodium protein, unknown function
PBANKA_0908600	31	conserved Plasmodium protein, unknown function
PBANKA_0912100	31	casein kinase 1, putative
PBANKA_0915700	31	50S ribosomal protein L2, putative
PBANKA_0924700	31	RAP protein, putative
PBANKA_0924800	31	golgi protein 2
PBANKA_0928800	31	splicing factor U2AF small subunit, putative
PBANKA_0939700	31	conserved protein, unknown function
PBANKA_0941100	31	conserved Apicomplexan protein, unknown function
PBANKA_0942800	31	syntaxin, putative
PBANKA_1005000	31	conserved Plasmodium protein, unknown function
PBANKA_1010400	31	conserved protein, unknown function
PBANKA_1019100	31	DEAD/DEAH box helicase, putative
PBANKA_1019200	31	conserved Plasmodium protein, unknown function
PBANKA_1028300	31	serine/threonine protein phosphatase PP1
PBANKA_1034500	31	conserved protein, unknown function
PBANKA_1038300	31	translocation associated membrane protein, putative
PBANKA_1103300	31	myosin B
PBANKA_1104200	31	2-oxoisovalerate dehydrogenase subunit beta, mitochondrial, putative
PBANKA_1106400	31	transcription factor 25, putative
PBANKA_1106900	31	PIMMS2 protein
PBANKA_1109100	31	ERCC4 domain-containing protein, putative
PBANKA_1113900	31	conserved Plasmodium protein, unknown function
PBANKA_1138100	31	14-3-3 protein, putative
PBANKA_1145741	31	tRNA Arginine
PBANKA_1203600	31	conserved Plasmodium protein, unknown function
PBANKA_1213100	31	prohibitin 2
PBANKA_1213600	31	cysteine--tRNA ligase, putative
PBANKA_1218100	31	oocyst capsule protein Cap380
PBANKA_1225400	31	gamete release protein
PBANKA_1226800	31	DNA repair and recombination protein RAD54, putative
PBANKA_1232000	31	conserved Plasmodium protein, unknown function
PBANKA_1232100	31	serine/arginine-rich splicing factor 1, putative
PBANKA_1232700	31	zinc finger protein, putative
PBANKA_1232800	31	NOSIP domain-containing protein, putative
PBANKA_1239900	31	acyl-CoA synthetase, putative
PBANKA_1241000	31	ADP-ribosylation factor GTPase-activating protein 2, putative
PBANKA_1244300	31	RING zinc finger protein, putative
PBANKA_1304000	31	cohesin complex subunit, putative
PBANKA_1321700	31	berghepain-1
PBANKA_1350100	31	conserved Plasmodium protein, unknown function
PBANKA_1351600	31	conserved Plasmodium protein, unknown function
PBANKA_1352621	31	tRNA Methionine
PBANKA_1354600	31	inner membrane complex suture component, putative
PBANKA_1355500	31	casein kinase II beta chain, putative
PBANKA_1358500	31	inner membrane complex protein, putative
PBANKA_1362000	31	glutamate--tRNA ligase, putative
PBANKA_1410950	31	apical ring associated protein 1
PBANKA_1424300	31	conserved protein, unknown function
PBANKA_1428980	31	U1 spliceosomal RNA
PBANKA_1429700	31	W2 domain-containing protein, putative
PBANKA_1450100	31	N6-adenosine-methyltransferase, putative
PBANKA_1450300	31	ATP synthase subunit beta, mitochondrial
PBANKA_1452500	31	conserved Plasmodium protein, unknown function
PBANKA_1455200	31	ATP-dependent RNA helicase DBP9, putative
PBANKA_1457550	31	ACEA small nucleolar RNA U3
PBANKA_1457700	31	conserved Plasmodium protein, unknown function
PBANKA_0106500	32	conserved Plasmodium protein, unknown function
PBANKA_0313000	32	conserved Plasmodium protein, unknown function
PBANKA_0313200	32	conserved Plasmodium protein, unknown function
PBANKA_0406900	32	conserved protein, unknown function
PBANKA_0415100	32	conserved Plasmodium protein, unknown function
PBANKA_0504700	32	ribosomal silencing factor RsfS, putative
PBANKA_0508900	32	conserved protein, unknown function
PBANKA_0604100	32	kelch domain-containing protein, putative
PBANKA_0611800	32	N-acetyltransferase, GNAT family, putative
PBANKA_0618700	32	conserved Plasmodium protein, unknown function
PBANKA_0709300	32	ribosomal RNA small subunit methyltransferase NEP1, putative
PBANKA_0818900	32	endoplasmic reticulum chaperone BiP, putative
PBANKA_0824500	32	lipoate-protein ligase 2
PBANKA_0825100	32	heptatricopeptide repeat-containing protein, putative
PBANKA_0828700	32	phosphatidylserine decarboxylase, putative
PBANKA_0906100	32	conserved Plasmodium protein, unknown function
PBANKA_0922600	32	kelch domain-containing protein, putative
PBANKA_0941000	32	conserved Plasmodium protein, unknown function
PBANKA_1014300	32	autophagy protein 5, putative
PBANKA_1018000	32	conserved Plasmodium protein, unknown function
PBANKA_1023400	32	glutathione reductase, putative
PBANKA_1034200	32	conserved Plasmodium protein, unknown function
PBANKA_1037200	32	conserved Plasmodium protein, unknown function
PBANKA_1122600	32	ATP-dependent RNA helicase SUV3, putative
PBANKA_1131900	32	serine/threonine protein phosphatase 5
PBANKA_1141600	32	conserved Plasmodium protein, unknown function
PBANKA_1222700	32	conserved Plasmodium protein, unknown function
PBANKA_1231200	32	phosducin-like protein 1, putative
PBANKA_1243800	32	apicoplast TIC22 protein, putative
PBANKA_1330400	32	DNA-3-methyladenine glycosylase, putative
PBANKA_1330600	32	1-deoxy-D-xylulose 5-phosphate reductoisomerase, putative
PBANKA_1342000	32	Qa-SNARE protein, putative
PBANKA_1345900	32	protein kinase, putative
PBANKA_1348200	32	conserved Plasmodium protein, unknown function
PBANKA_1364000	32	conserved Plasmodium protein, unknown function
PBANKA_1437800	32	conserved Plasmodium protein, unknown function
PBANKA_1460100	32	conserved protein, unknown function
PBANKA_0107200	33	conserved Plasmodium protein, unknown function
PBANKA_0208000	33	cyclase-associated protein
PBANKA_0209400	33	L-seryl-tRNA(Sec) kinase, putative
PBANKA_0210400	33	DNA mismatch repair protein PMS1, putative
PBANKA_0212900	33	conserved Plasmodium protein, unknown function
PBANKA_0300900	33	conserved Plasmodium protein, unknown function
PBANKA_0301800	33	condensin-2 complex subunit H2, putative
PBANKA_0302500	33	hexose transporter
PBANKA_0306300	33	exosome complex component MTR3, putative
PBANKA_0307300	33	50S ribosomal protein L33, putative
PBANKA_0310500	33	conserved Plasmodium protein, unknown function
PBANKA_0310600	33	conserved protein, unknown function
PBANKA_0311900	33	RING zinc finger protein, putative
PBANKA_0313900	33	conserved Plasmodium protein, unknown function
PBANKA_0314400	33	E2F-associated phosphoprotein, putative
PBANKA_0314500	33	40S ribosomal protein S26, putative
PBANKA_0314700	33	replication factor C subunit 2, putative
PBANKA_0315420	33	Plasmodium RNA of unknown function RUF2
PBANKA_0402100	33	spindle pole body protein, putative
PBANKA_0403600	33	conserved Plasmodium protein, unknown function
PBANKA_0405500	33	60S ribosomal protein L7, putative
PBANKA_0406100	33	conserved Plasmodium protein, unknown function
PBANKA_0407700	33	60S acidic ribosomal protein P2, putative
PBANKA_0413000	33	conserved Plasmodium protein, unknown function
PBANKA_0414500	33	protein YOP1, putative
PBANKA_0502700	33	pre-mRNA-splicing factor RDS3, putative
PBANKA_0508600	33	conserved Plasmodium protein, unknown function
PBANKA_0509400	33	ATP synthase mitochondrial F1 complex assembly factor 2, putative
PBANKA_0509900	33	conserved protein, unknown function
PBANKA_0512100	33	methyltransferase, putative
PBANKA_0521900	33	conserved Plasmodium protein, unknown function
PBANKA_0522000	33	conserved Plasmodium protein, unknown function
PBANKA_0602300	33	TBCC domain-containing protein, putative
PBANKA_0603400	33	conserved protein, unknown function
PBANKA_0612500	33	mediator of RNA polymerase II transcription subunit 8, putative
PBANKA_0614300	33	cysteine desulfurase
PBANKA_0616500	33	conserved protein, unknown function
PBANKA_0617500	33	exosome complex component CSL4, putative
PBANKA_0617800	33	conserved Plasmodium protein, unknown function
PBANKA_0618800	33	ATP-dependent DNA helicase DDX31, putative
PBANKA_0619100	33	40S ribosomal protein S5, putative
PBANKA_0619200	33	secreted ookinete protein, putative
PBANKA_0620500	33	tRNAHis guanylyltransferase, putative
PBANKA_0710200	33	conserved protein, unknown function
PBANKA_0711100	33	conserved Plasmodium protein, unknown function
PBANKA_0716400	33	conserved Plasmodium protein, unknown function
PBANKA_0808200	33	proteasome subunit alpha type-3, putative
PBANKA_0808380	33	conserved Plasmodium protein, unknown function
PBANKA_0808600	33	conserved Plasmodium protein, unknown function
PBANKA_0809700	33	conserved protein, unknown function
PBANKA_0819300	33	eukaryotic translation initiation factor 3 subunit F, putative
PBANKA_0820500	33	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1, putative
PBANKA_0828300	33	dynein light chain, putative
PBANKA_0830450	33	conserved Plasmodium protein, unknown function
PBANKA_0832700	33	adenylate kinase-like protein 2, putative
PBANKA_0833700	33	conserved Plasmodium protein, unknown function
PBANKA_0834500	33	conserved Plasmodium protein, unknown function
PBANKA_0834600	33	tubulin delta chain, putative
PBANKA_0836981	33	PIR protein
PBANKA_0837201	33	fam-a protein
PBANKA_0901700	33	conserved Plasmodium protein, unknown function
PBANKA_0907600	33	phosphatidylinositol N-acetylglucosaminyltransferase subunit H, putative
PBANKA_0911300	33	UVB-resistance protein UVR8 homologue, putative
PBANKA_0917400	33	armadillo repeat protein PF16
PBANKA_0917700	33	methyltransferase, putative
PBANKA_0922800	33	small nuclear ribonucleoprotein Sm D1, putative
PBANKA_0930400	33	peptidyl-tRNA hydrolase ICT1, putative
PBANKA_0930800	33	conserved Plasmodium protein, unknown function
PBANKA_0934300	33	UDP-galactose transporter, putative
PBANKA_0937200	33	RNA-binding protein, putative
PBANKA_0940400	33	conserved Plasmodium protein, unknown function
PBANKA_0942200	33	DNA-directed RNA polymerase III subunit RPC8, putative
PBANKA_1013900	33	PhIL1 interacting protein PIP3, putative
PBANKA_1014000	33	NADP-specific glutamate dehydrogenase, putative
PBANKA_1014100	33	endonuclease/exonuclease/phosphatase family protein, putative
PBANKA_1018500	33	transcription factor BTF3, putative
PBANKA_1019360	33	small nucleolar RNA snoR29
PBANKA_1019900	33	conserved Plasmodium protein, unknown function
PBANKA_1028900	33	diphthamide biosynthesis protein 1, putative
PBANKA_1036200	33	RNA-binding protein 8A, putative
PBANKA_1102500	33	DnaJ protein, putative
PBANKA_1104900	33	UDP-N-acetylglucosamine transporter, putative
PBANKA_1105200	33	conserved protein, unknown function
PBANKA_1123400	33	anaphase-promoting complex subunit 11, putative
PBANKA_1130700	33	conserved Plasmodium protein, unknown function
PBANKA_1131300	33	conserved Plasmodium protein, unknown function
PBANKA_1136200	33	ATP synthase-associated protein, putative
PBANKA_1143800	33	conserved Plasmodium protein, unknown function
PBANKA_1200091	33	fam-a protein
PBANKA_1203200	33	conserved protein, unknown function
PBANKA_1203900	33	peptidase, putative
PBANKA_1205800	33	conserved protein, unknown function
PBANKA_1209900	33	conserved protein, unknown function
PBANKA_1210300	33	heme oxygenase, putative
PBANKA_1213400	33	FAD synthetase, putative
PBANKA_1214500	33	conserved Plasmodium protein, unknown function
PBANKA_1215000	33	survival motor neuron-like protein, putative
PBANKA_1215700	33	conserved Plasmodium protein, unknown function
PBANKA_1219500	33	chloroquine resistance transporter, putative
PBANKA_1221200	33	60S ribosomal protein L34, putative
PBANKA_1223200	33	coenzyme Q-binding protein COQ10 homolog, mitochondrial, putative
PBANKA_1223700	33	conserved protein, unknown function
PBANKA_1223800	33	V-type proton ATPase subunit a, putative
PBANKA_1224000	33	conserved Plasmodium protein, unknown function
PBANKA_1227300	33	conserved Plasmodium protein, unknown function
PBANKA_1236900	33	transcription initiation factor TFIID subunit 10, putative
PBANKA_1240600	33	inner membrane complex protein 1g, putative
PBANKA_1243200	33	conserved Plasmodium protein, unknown function
PBANKA_1312700	33	gamete egress and sporozoite traversal protein
PBANKA_1334600	33	diacylglycerol kinase, putative
PBANKA_1340300	33	phosphoribosylpyrophosphate synthetase, putative
PBANKA_1341100	33	conserved Plasmodium protein, unknown function
PBANKA_1343100	33	conserved Plasmodium protein, unknown function
PBANKA_1352500	33	CPW-WPC family protein
PBANKA_1352800	33	cytochrome c oxidase subunit ApiCOX14, putative
PBANKA_1354800	33	conserved Plasmodium protein, unknown function
PBANKA_1361900	33	nucleoside diphosphate hydrolase, putative
PBANKA_1408300	33	conserved protein, unknown function
PBANKA_1409800	33	ATP synthase subunit gamma, mitochondrial, putative
